Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
542221,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-01-26 12:40:00,7.95,14978.0,United Kingdom
571713,48194,DOORMAT HEARTS,1,2011-10-18 16:58:00,15.79,,United Kingdom
501907,85204,HANGING WOOD AND FELT FLOWER,12,2010-03-21 16:13:00,0.42,13451.0,United Kingdom
538065,21889,WOODEN BOX OF DOMINOES,12,2010-12-09 13:57:00,1.25,13982.0,United Kingdom
536676,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-02 12:18:00,1.45,16752.0,United Kingdom
517977,84991,60 TEATIME FAIRY CAKE CASES,7,2010-08-03 14:23:00,0.55,16938.0,United Kingdom
574898,20727,LUNCH BAG  BLACK SKULL.,20,2011-11-07 15:07:00,1.65,16242.0,United Kingdom
523540,22029,SPACEBOY BIRTHDAY CARD,12,2010-09-22 14:07:00,0.36,17850.0,United Kingdom
492414,22133,PINK LOVE HEART SHAPE CUP,2,2009-12-16 17:01:00,1.7,,United Kingdom
552166,84836,ZINC METAL HEART DECORATION,12,2011-05-06 12:21:00,1.25,13475.0,United Kingdom
579399,21070,VINTAGE BILLBOARD MUG ,1,2011-11-29 12:09:00,1.25,13137.0,United Kingdom
539212,22499,WOODEN UNION JACK BUNTING,3,2010-12-16 12:20:00,5.95,17146.0,United Kingdom
490340,21485,RED SPOT HEART HOT WATER BOTTLE,3,2009-12-04 15:40:00,4.95,13174.0,United Kingdom
536752,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 14:06:00,2.55,17850.0,United Kingdom
550193,85132C,CHARLIE AND LOLA FIGURES TINS,12,2011-04-15 09:27:00,1.95,13952.0,United Kingdom
496773,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2010-02-03 15:45:00,3.75,15023.0,United Kingdom
514015,21621,VINTAGE UNION JACK BUNTING,4,2010-06-30 10:23:00,8.5,13752.0,United Kingdom
489792,21482,MUSHROOM BLUE HOT WATER BOTTLE,1,2009-12-02 12:06:00,2.95,14527.0,United Kingdom
570217,22505,MEMO BOARD COTTAGE DESIGN,2,2011-10-09 12:19:00,4.95,17323.0,United Kingdom
491957,22111,SCOTTIE DOG HOT WATER BOTTLE,10,2009-12-14 16:01:00,4.95,17866.0,United Kingdom
552013,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2011-05-05 17:34:00,1.45,12451.0,Switzerland
490370,22303,COFFEE MUG APPLES DESIGN,6,2009-12-05 12:01:00,2.55,17593.0,United Kingdom
537640,21479,WHITE SKULL HOT WATER BOTTLE ,5,2010-12-07 15:31:00,8.47,,United Kingdom
569544,21098,CHRISTMAS TOILET ROLL,2,2011-10-04 16:33:00,2.46,,United Kingdom
525276,22561,WOODEN SCHOOL COLOURING SET,2,2010-10-04 16:44:00,3.36,,United Kingdom
502748,21207,SKULL AND CROSSBONES  GARLAND ,12,2010-03-26 13:05:00,1.65,16493.0,United Kingdom
494217,22087,PAPER BUNTING WHITE LACE,12,2010-01-12 12:12:00,2.95,16525.0,United Kingdom
541357,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,24,2011-01-17 14:40:00,1.25,14238.0,United Kingdom
576186,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-14 11:25:00,2.08,14735.0,United Kingdom
520363,84673B,BLUE FLY SWAT,1,2010-08-25 14:04:00,1.28,,United Kingdom
550496,21557,SET OF 6 FUNKY BEAKERS,1,2011-04-18 15:05:00,5.79,,United Kingdom
499476,79323LP,LIGHT PINK CHERRY LIGHTS,2,2010-02-28 12:45:00,6.75,17969.0,United Kingdom
548198,22520,CHILDS GARDEN TROWEL BLUE ,2,2011-03-29 16:05:00,0.85,16712.0,United Kingdom
574675,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-11-06 12:31:00,2.95,17289.0,United Kingdom
554991,23184,BULL DOG BOTTLE OPENER,1,2011-05-29 14:03:00,4.95,14823.0,United Kingdom
494381,21754,HOME BUILDING BLOCK WORD,1,2010-01-13 17:44:00,11.87,,United Kingdom
492303,82599,FANNY'S REST STOPMETAL SIGN,1,2009-12-16 11:57:00,4.3,,United Kingdom
558382,22040,BOTANICAL ROSE GIFT WRAP,25,2011-06-28 17:28:00,0.42,17997.0,United Kingdom
572306,47471,RAINBOW PEGS PHOTO CLIP STRING,1,2011-10-23 15:11:00,0.65,17841.0,United Kingdom
490905,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2009-12-08 13:08:00,0.29,16940.0,United Kingdom
576677,22865,HAND WARMER OWL DESIGN,8,2011-11-16 12:03:00,2.1,16393.0,United Kingdom
571847,23494,VINTAGE DOILY DELUXE SEWING KIT ,6,2011-10-19 12:39:00,5.95,15220.0,United Kingdom
497255,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-02-08 12:36:00,2.95,,United Arab Emirates
575837,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-11-11 11:37:00,4.95,12748.0,United Kingdom
497216,21529,RETRO SPOT CERAMIC TOASTRACK,5,2010-02-07 14:27:00,3.45,14685.0,United Kingdom
496948,20677,PINK SPOTTY BOWL,8,2010-02-04 18:18:00,1.25,15810.0,United Kingdom
537844,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2010-12-08 15:17:00,0.29,17999.0,United Kingdom
511052,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,2,2010-06-06 12:15:00,3.75,17841.0,United Kingdom
C556896,21900,"KEY FOB , SHED",-4,2011-06-15 12:51:00,0.65,12843.0,United Kingdom
529826,22575,METAL MERRY CHRISTMAS WREATH,16,2010-10-31 11:43:00,1.95,15351.0,United Kingdom
525698,20750,RED/WHITE DOT MINI CASES,2,2010-10-06 12:36:00,7.95,12668.0,Germany
523994,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-09-26 15:07:00,2.95,16549.0,United Kingdom
558564,23254,CHILDRENS CUTLERY DOLLY GIRL ,5,2011-06-30 13:45:00,4.15,14057.0,United Kingdom
517719,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-08-01 12:02:00,5.95,17931.0,United Kingdom
560773,21982,PACK OF 12 SUKI TISSUES ,1,2011-07-20 16:17:00,0.83,,United Kingdom
558105,22379,RECYCLING BAG RETROSPOT ,2,2011-06-26 14:54:00,2.1,15644.0,United Kingdom
508101,85162A,SILVER RETRODISC LAMPSHADE,24,2010-05-13 10:02:00,1.95,12647.0,Germany
489875,21864,UNION JACK FLAG PASSPORT COVER ,1,2009-12-02 15:41:00,2.1,17841.0,United Kingdom
535647,22569,FELTCRAFT CUSHION BUTTERFLY,3,2010-11-28 10:42:00,3.75,15058.0,United Kingdom
550071,22300,COFFEE MUG DOG + BALL DESIGN,6,2011-04-14 12:12:00,2.55,16735.0,United Kingdom
520500,21508,VINTAGE KID DOLLY CARD ,1,2010-08-26 12:35:00,0.85,,United Kingdom
574659,21733,RED HANGING HEART T-LIGHT HOLDER,5,2011-11-06 11:44:00,2.95,16942.0,United Kingdom
537818,21844,RED RETROSPOT MUG,6,2010-12-08 13:53:00,2.95,12766.0,Portugal
510519,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2010-06-01 13:49:00,2.51,,United Kingdom
581241,21770,OPEN CLOSED METAL SIGN,2,2011-12-08 10:58:00,4.95,15520.0,United Kingdom
531742,22867,HAND WARMER BIRD DESIGN,2,2010-11-09 12:50:00,2.1,17208.0,United Kingdom
537192,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-12-05 13:42:00,9.95,16402.0,United Kingdom
575760,23355,HOT WATER BOTTLE KEEP CALM,5,2011-11-11 10:50:00,4.95,15965.0,United Kingdom
544928,22783,SET 3 WICKER OVAL BASKETS W LIDS,1,2011-02-24 18:07:00,39.13,,United Kingdom
581095,23313,VINTAGE CHRISTMAS BUNTING,4,2011-12-07 11:35:00,4.95,17238.0,United Kingdom
564168,85199S,SMALL HANGING IVORY/RED WOOD BIRD,5,2011-08-23 13:51:00,0.42,16794.0,United Kingdom
538053,22867,HAND WARMER BIRD DESIGN,60,2010-12-09 13:34:00,1.85,15856.0,United Kingdom
541969,84978,HANGING HEART JAR T-LIGHT HOLDER,1,2011-01-24 13:46:00,2.46,,United Kingdom
503449,82582,AREA PATROLLED METAL SIGN,3,2010-04-01 11:22:00,2.1,14796.0,United Kingdom
516146,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,3,2010-07-16 17:58:00,1.66,,United Kingdom
505059,21407,BROWN CHECK CAT DOORSTOP ,3,2010-04-19 15:30:00,4.25,15682.0,United Kingdom
531586,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,48,2010-11-09 11:11:00,0.85,15159.0,United Kingdom
558625,21224,SET/4 SKULL BADGES,10,2011-06-30 17:29:00,1.25,14132.0,United Kingdom
534543,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-11-23 12:14:00,2.1,13602.0,United Kingdom
493963,82600,NO SINGING METAL SIGN,12,2010-01-08 15:24:00,2.1,13078.0,United Kingdom
530972,21213,PACK OF 72 SKULL CAKE CASES,24,2010-11-05 09:47:00,0.55,13846.0,United Kingdom
495953,20674,GREEN SPOTTY BOWL,1,2010-01-27 17:56:00,2.51,,United Kingdom
541280,79321,CHILLI LIGHTS,4,2011-01-17 11:57:00,4.95,15296.0,United Kingdom
564553,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-08-25 18:45:00,3.75,18200.0,United Kingdom
527124,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",11,2010-10-14 19:46:00,10.95,14088.0,United Kingdom
566864,21154,RED RETROSPOT OVEN GLOVE ,1,2011-09-15 12:51:00,1.25,17786.0,United Kingdom
498134,21258,VICTORIAN SEWING BOX LARGE,1,2010-02-16 17:25:00,25.49,,United Kingdom
505341,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-04-21 13:21:00,1.45,17448.0,United Kingdom
542849,85127,SMALL SQUARE CUT GLASS CANDLESTICK,2,2011-02-01 11:35:00,4.95,,United Kingdom
541602,22588,CARD HOLDER GINGHAM HEART,1,2011-01-19 17:17:00,2.55,17231.0,United Kingdom
492340,85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2,2009-12-16 12:29:00,2.1,17954.0,United Kingdom
555591,22674,FRENCH TOILET SIGN BLUE METAL,12,2011-06-06 09:59:00,1.25,15073.0,United Kingdom
564166,22809,SET OF 6 T-LIGHTS SANTA,6,2011-08-23 13:40:00,2.95,15089.0,United Kingdom
547103,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-21 10:54:00,1.95,15218.0,United Kingdom
502919,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",10,2010-03-29 13:46:00,0.85,17046.0,United Kingdom
C520205,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-288,2010-08-24 16:11:00,0.55,17133.0,United Kingdom
513574,21935,SUKI  SHOULDER BAG,1,2010-06-25 15:13:00,3.36,,United Kingdom
520027,21007,ETCHED GLASS DROPLET DECORATION,48,2010-08-23 12:56:00,0.38,14321.0,United Kingdom
542109,21668,RED STRIPE CERAMIC DRAWER KNOB,6,2011-01-25 13:44:00,2.46,,United Kingdom
580822,22816,CARD MOTORBIKE SANTA,12,2011-12-06 11:33:00,0.42,17884.0,United Kingdom
559055,22268,DECORATION SITTING BUNNY,1,2011-07-05 17:09:00,0.63,,United Kingdom
573195,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-10-28 11:40:00,2.1,12432.0,Norway
536248,22203,MILK PAN RED RETROSPOT,4,2010-11-30 14:48:00,3.75,12609.0,Germany
533136,21818,GLITTER CHRISTMAS HEART ,36,2010-11-16 12:52:00,0.85,17203.0,United Kingdom
C504198,22150,3 STRIPEY MICE FELTCRAFT,-1,2010-04-12 10:30:00,1.95,17426.0,United Kingdom
514912,21238,RED SPOTTY CUP,6,2010-07-07 11:17:00,1.66,,United Kingdom
520572,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2010-08-27 09:35:00,1.95,14001.0,United Kingdom
515609,84905,PINK BUTTERFLY CUSHION COVER ,1,2010-07-13 15:44:00,5.06,,United Kingdom
556243,20685,DOORMAT RED RETROSPOT,1,2011-06-09 16:07:00,15.79,,United Kingdom
535998,22940,FELTCRAFT CHRISTMAS FAIRY,12,2010-11-29 13:59:00,4.25,16923.0,United Kingdom
511900,20973,12 PENCIL SMALL TUBE WOODLAND,8,2010-06-11 11:11:00,0.65,16161.0,United Kingdom
537666,22594,CHRISTMAS GINGHAM TREE,3,2010-12-07 18:36:00,1.66,,United Kingdom
528613,22101,MIRROR MOSAIC VOTIVE HOLDER,2,2010-10-22 15:57:00,2.51,,United Kingdom
514524,85099F,JUMBO BAG STRAWBERRY,100,2010-07-05 09:45:00,1.65,14655.0,United Kingdom
539118,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-12-16 11:27:00,6.45,15563.0,United Kingdom
551174,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-04-26 17:02:00,2.46,,United Kingdom
489814,84596K,JELLY BABIES YELLOW SMALL BOWL,8,2009-12-02 13:06:00,1.25,14669.0,United Kingdom
545797,21441,BLUE BIRDHOUSE DECORATION,6,2011-03-07 12:17:00,0.85,16225.0,United Kingdom
500304,21486,PINK HEART DOTS HOT WATER BOTTLE,1,2010-03-07 10:58:00,3.75,14172.0,United Kingdom
541592,21884,CAKES AND BOWS GIFT  TAPE,2,2011-01-19 15:08:00,0.42,,United Kingdom
492659,84340,LARGE FIBRE OPTIC CHRISTMAS TREE,1,2009-12-17 17:54:00,0.42,16720.0,United Kingdom
536796,21135,VICTORIAN  METAL POSTCARD SPRING,8,2010-12-02 15:46:00,1.69,15574.0,United Kingdom
565541,21034,REX CASH+CARRY JUMBO SHOPPER,5,2011-09-05 12:00:00,0.95,14159.0,United Kingdom
508072,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2010-05-12 15:49:00,2.95,16814.0,United Kingdom
532626,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2010-11-12 15:33:00,8.5,12779.0,Poland
507121,22417,PACK OF 60 SPACEBOY CAKE CASES,3,2010-05-06 11:49:00,0.55,13772.0,United Kingdom
568788,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2,2011-09-29 09:23:00,4.25,17894.0,United Kingdom
545514,23127,FELTCRAFT GIRL NICOLE KIT,1,2011-03-03 12:06:00,4.95,15053.0,United Kingdom
500711,47585A,PINK FAIRY CAKE CUSHION COVER,12,2010-03-09 14:03:00,1.25,13627.0,United Kingdom
502230,21864,UNION JACK FLAG PASSPORT COVER ,1,2010-03-23 12:13:00,2.1,14596.0,United Kingdom
534187,20866,BLUE ROSE FABRIC MIRROR,3,2010-11-21 14:10:00,1.25,16501.0,United Kingdom
525874,22198,LARGE POPCORN HOLDER ,13,2010-10-07 14:06:00,1.65,14692.0,United Kingdom
508180,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,2,2010-05-13 12:14:00,0.85,15898.0,United Kingdom
557472,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-06-20 13:27:00,2.95,12432.0,Norway
533140,22746,POPPY'S PLAYHOUSE LIVINGROOM ,3,2010-11-16 13:04:00,2.1,15968.0,United Kingdom
558316,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-06-28 11:45:00,4.13,,United Kingdom
576837,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,4,2011-11-16 15:16:00,1.63,,United Kingdom
516328,72741,GRAND CHOCOLATECANDLE,18,2010-07-19 16:02:00,1.45,17090.0,United Kingdom
579097,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-11-28 11:11:00,2.08,13758.0,United Kingdom
551158,22499,WOODEN UNION JACK BUNTING,4,2011-04-26 15:00:00,5.95,16823.0,United Kingdom
548490,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,2011-03-31 13:13:00,0.79,12909.0,United Kingdom
554906,22997,TRAVEL CARD WALLET UNION JACK,24,2011-05-27 11:41:00,0.42,14194.0,United Kingdom
528758,21112,"SWISS ROLL TOWEL, PINK  SPOTS",1,2010-10-24 15:29:00,2.95,18116.0,United Kingdom
539044,22721,SET OF 3 CAKE TINS SKETCHBOOK,4,2010-12-15 15:47:00,4.95,15727.0,United Kingdom
556491,22384,LUNCH BAG PINK POLKADOT,4,2011-06-12 14:15:00,1.65,16794.0,United Kingdom
546549,21916,SET 12 RETRO WHITE CHALK STICKS,4,2011-03-14 16:46:00,0.42,17799.0,United Kingdom
525764,22348,TEA BAG PLATE RED RETROSPOT,12,2010-10-07 10:39:00,0.85,12511.0,Greece
510136,22439,6 ROCKET BALLOONS ,18,2010-05-27 12:17:00,0.65,15878.0,United Kingdom
554671,48194,DOORMAT HEARTS,2,2011-05-25 15:47:00,7.95,14009.0,United Kingdom
542624,22208,WOOD STAMP SET THANK YOU,1,2011-01-31 09:48:00,3.29,,United Kingdom
515609,20679,EDWARDIAN PARASOL RED,1,2010-07-13 15:44:00,12.72,,United Kingdom
490136,21312,LARGE CHUNKY GLASS ROMAN BOWL,1,2009-12-03 19:13:00,6.75,17432.0,United Kingdom
580113,23516,EMBROIDERED RIBBON REEL SOPHIE  ,6,2011-12-01 16:05:00,3.75,14766.0,United Kingdom
568716,23201,JUMBO BAG ALPHABET,1,2011-09-28 16:13:00,4.13,,United Kingdom
557330,22712,CARD DOLLY GIRL ,12,2011-06-20 10:20:00,0.42,14291.0,United Kingdom
552860,22354,RETROSPOT PADDED SEAT CUSHION,8,2011-05-11 16:26:00,3.75,17889.0,United Kingdom
571030,23200,JUMBO BAG PEARS,10,2011-10-13 12:26:00,2.08,12876.0,Belgium
531387,90072,RUBY DROP CHANDELIER EARRINGS,1,2010-11-08 09:20:00,4.24,,United Kingdom
543371,20931,BLUE POT PLANT CANDLE ,1,2011-02-07 14:53:00,3.75,14048.0,United Kingdom
532557,22637,PIGGY BANK RETROSPOT ,12,2010-11-12 12:49:00,2.55,13032.0,United Kingdom
552232,gift_0001_50,Dotcomgiftshop Gift Voucher £50.00,1,2011-05-06 15:54:00,41.67,,United Kingdom
547520,22659,LUNCH BOX I LOVE LONDON,12,2011-03-23 14:55:00,1.95,12564.0,France
534703,20977,36 PENCILS TUBE WOODLAND,16,2010-11-23 16:18:00,1.25,12662.0,Germany
550327,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-04-17 13:07:00,0.85,12878.0,United Kingdom
578844,22475,SKULL DESIGN TV DINNER TRAY,1,2011-11-25 16:14:00,10.79,,United Kingdom
507510,48194,DOOR MAT HEARTS,10,2010-05-10 12:12:00,6.35,13426.0,United Kingdom
575930,21947,SET OF 6 HEART CHOPSTICKS,2,2011-11-11 17:58:00,2.46,,United Kingdom
524937,21563,RED HEART SHAPE LOVE BUCKET ,6,2010-10-01 11:59:00,2.95,15261.0,United Kingdom
529308,21993,FLORAL FOLK STATIONERY SET,3,2010-10-27 12:55:00,2.95,16418.0,United Kingdom
516327,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-07-19 15:58:00,2.95,17589.0,United Kingdom
538349,22918,HERB MARKER PARSLEY,1,2010-12-10 14:59:00,1.66,,United Kingdom
494386,48194,DOORMAT HEARTS,1,2010-01-14 09:41:00,13.57,,United Kingdom
557671,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-06-22 10:11:00,3.25,13849.0,United Kingdom
572865,82578,KITCHEN METAL SIGN,2,2011-10-26 13:01:00,0.55,17841.0,United Kingdom
564725,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2011-08-28 12:28:00,0.55,18041.0,United Kingdom
529727,22776,SWEETHEART CAKESTAND 3 TIER,6,2010-10-29 14:12:00,20.38,,United Kingdom
570821,23126,FELTCRAFT GIRL AMELIE KIT,12,2011-10-12 12:51:00,4.15,17173.0,United Kingdom
539421,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2010-12-17 14:21:00,6.75,14016.0,EIRE
573773,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-11-01 10:21:00,2.89,13327.0,United Kingdom
580308,23515,EMBROIDERED RIBBON REEL DAISY ,6,2011-12-02 14:30:00,2.08,14250.0,United Kingdom
516629,21533,RETRO SPOT LARGE MILK JUG,3,2010-07-22 10:09:00,4.95,16736.0,United Kingdom
502853,22522,CHILDS GARDEN FORK BLUE ,2,2010-03-28 14:47:00,0.85,17589.0,United Kingdom
534859,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2010-11-24 13:56:00,3.36,,United Kingdom
553941,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-05-20 10:37:00,1.65,14334.0,United Kingdom
515146,21541,DINOSAURS WATER TRANSFER TATTOOS ,12,2010-07-08 14:26:00,0.85,12592.0,Germany
540096,21618,4 WILDFLOWER BOTANICAL CANDLES,12,2011-01-04 15:43:00,1.25,13253.0,United Kingdom
534649,21733,RED HANGING HEART T-LIGHT HOLDER,4,2010-11-23 13:15:00,2.95,16775.0,United Kingdom
569667,23129,HEART SHAPED HOLLY WREATH,4,2011-10-05 13:42:00,4.15,17521.0,United Kingdom
504594,21973,SET OF 36 MUSHROOM PAPER DOILIES,1,2010-04-15 10:49:00,1.45,15910.0,United Kingdom
566612,21930,JUMBO STORAGE BAG SKULLS,10,2011-09-13 17:16:00,2.08,16229.0,United Kingdom
551696,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-05-03 13:39:00,0.85,14110.0,United Kingdom
510777,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2010-06-03 14:57:00,1.45,13031.0,United Kingdom
511229,20654,FIRST CLASS LUGGAGE TAG ,6,2010-06-07 12:28:00,1.25,12358.0,Austria
495401,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-01-25 09:38:00,3.95,14329.0,United Kingdom
572859,22766,PHOTO FRAME CORNICE,1,2011-10-26 12:39:00,2.95,16418.0,United Kingdom
529265,22784,LANTERN CREAM GAZEBO ,3,2010-10-27 11:45:00,4.95,17473.0,United Kingdom
566428,21991,BOHEMIAN COLLAGE STATIONERY SET,12,2011-09-12 14:24:00,1.25,15932.0,United Kingdom
574530,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2011-11-04 14:07:00,4.25,16887.0,United Kingdom
514335,22464,HANGING METAL HEART LANTERN,1,2010-07-01 14:36:00,1.65,13439.0,United Kingdom
527412,35004C,SET OF 3 COLOURED  FLYING DUCKS,6,2010-10-17 15:05:00,5.45,15367.0,United Kingdom
559366,23290,SPACEBOY CHILDRENS BOWL,8,2011-07-08 09:03:00,1.25,13102.0,United Kingdom
581376,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2011-12-08 12:43:00,0.39,14719.0,United Kingdom
580729,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-12-05 17:24:00,2.46,,United Kingdom
498446,20725,LUNCH BAG RED SPOTTY,24,2010-02-19 10:16:00,1.65,13093.0,United Kingdom
573155,22727,ALARM CLOCK BAKELIKE RED ,4,2011-10-28 08:34:00,3.75,13632.0,United Kingdom
572553,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,2011-10-24 17:09:00,1.63,,United Kingdom
496597,21976,PACK OF 60 MUSHROOM CAKE CASES,120,2010-02-02 16:16:00,0.42,16843.0,United Kingdom
580967,22294,HEART FILIGREE DOVE  SMALL,24,2011-12-06 14:56:00,1.25,14216.0,United Kingdom
546951,21159,MOODY BOY  DOOR HANGER ,3,2011-03-18 11:30:00,1.45,17673.0,United Kingdom
576589,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-11-15 14:29:00,9.95,17659.0,United Kingdom
502765,22082,RIBBON REEL STRIPES DESIGN ,1,2010-03-26 14:01:00,1.65,17371.0,United Kingdom
519231,22432,WATERING CAN PINK BUNNY,2,2010-08-15 13:05:00,1.95,17372.0,United Kingdom
498270,85187,S/12 MINI RABBIT EASTER,6,2010-02-17 15:11:00,1.65,18218.0,United Kingdom
508191,21175,GIN + TONIC DIET METAL SIGN,4,2010-05-13 13:15:00,2.1,16743.0,United Kingdom
547200,84313B,BLUE TV TRAY TABLE ,1,2011-03-21 13:01:00,1.95,16036.0,United Kingdom
535835,21494,ROTATING LEAVES T-LIGHT HOLDER,1,2010-11-29 09:46:00,5.06,,United Kingdom
527888,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2010-10-19 12:10:00,1.95,14891.0,United Kingdom
533106,22197,SMALL POPCORN HOLDER,12,2010-11-16 11:54:00,0.85,16083.0,United Kingdom
520217,85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,12,2010-08-25 09:37:00,1.95,13162.0,United Kingdom
532233,21314,SMALL GLASS HEART TRINKET POT,4,2010-11-11 12:40:00,2.1,13719.0,United Kingdom
554969,21770,OPEN CLOSED METAL SIGN,6,2011-05-27 16:30:00,4.95,14976.0,United Kingdom
565967,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,24,2011-09-08 11:27:00,3.25,14646.0,Netherlands
491630,35838B,S/6 SILVER ORNAMENETAL CANDLE,3,2009-12-11 14:39:00,0.85,17851.0,United Kingdom
525047,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2010-10-03 13:31:00,2.95,,United Kingdom
546223,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,2011-03-10 12:22:00,0.85,14854.0,United Kingdom
C580832,21731,RED TOADSTOOL LED NIGHT LIGHT,-2,2011-12-06 11:40:00,1.45,12753.0,Japan
518505,16043,POP ART PUSH DOWN RUBBER ,960,2010-08-09 13:10:00,0.06,14277.0,France
501080,82581,TOILET METAL SIGN,1,2010-03-12 11:19:00,1.28,,United Kingdom
541631,21915,RED  HARMONICA IN BOX ,24,2011-01-20 10:48:00,1.25,12637.0,France
522315,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2010-09-13 15:14:00,5.91,,United Kingdom
529133,20727,LUNCH BAG  BLACK SKULL.,1,2010-10-26 14:47:00,4.21,,United Kingdom
537140,M,Manual,1,2010-12-05 12:53:00,0.42,12748.0,United Kingdom
573585,17129F,BLUE GLASS GEMS IN BAG,1,2011-10-31 14:41:00,1.63,,United Kingdom
553749,22470,HEART OF WICKER LARGE,36,2011-05-19 09:59:00,2.95,13468.0,United Kingdom
544681,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2011-02-22 16:28:00,1.63,,United Kingdom
C542078,22461,SAVOY ART DECO CLOCK,-1,2011-01-25 12:11:00,12.75,12854.0,United Kingdom
495798,ADJUST,Adjustment by john on 26/01/2010 17,1,2010-01-26 17:25:00,5117.03,,United Kingdom
518783,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-08-11 16:44:00,1.45,16033.0,United Kingdom
576329,21755,LOVE BUILDING BLOCK WORD,1,2011-11-14 15:22:00,12.46,,United Kingdom
569545,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2011-10-04 16:37:00,12.46,,United Kingdom
557222,21755,LOVE BUILDING BLOCK WORD,3,2011-06-17 13:14:00,5.95,14936.0,Channel Islands
537237,22161,HEART DECORATION RUSTIC HANGING ,11,2010-12-06 09:58:00,0.81,,United Kingdom
557397,23000,TRAVEL CARD WALLET TRANSPORT,1,2011-06-20 11:23:00,0.42,17897.0,United Kingdom
579777,22593,CHRISTMAS GINGHAM STAR,7,2011-11-30 15:13:00,1.63,,United Kingdom
572309,23219,LAUREL STAR ANTIQUE SILVER ,2,2011-10-23 15:29:00,1.25,14432.0,United Kingdom
533010,20978,36 PENCILS TUBE SKULLS,32,2010-11-15 15:30:00,1.25,13985.0,United Kingdom
554694,37446,MINI CAKE STAND WITH HANGING CAKES,1,2011-05-25 17:06:00,3.29,,United Kingdom
